"gene","logFC_6h","FDR_6h","logFC_12h","FDR_12h","logFC_24h","FDR_24h","n_up_fdr05","n_down_fdr05","mean_logFC"
"Tspan12",-1.96972572464796,0.147119670234631,-0.302533913817739,0.999984452942187,-0.788860531580996,0.999883655288253,0,0,-1.02037339001557
"Prkca",-1.31604037947559,0.132492701150259,-0.914699563080562,0.999984452942187,-0.833476080802727,0.999883655288253,0,0,-1.02140534111963
"Ptgis",-1.34470279460185,0.147069635773859,-0.891577293714249,0.999984452942187,-0.831342195878635,0.999883655288253,0,0,-1.02254076139824
"Figf",-1.26954813070634,0.506606417523713,-0.335558468579144,0.999984452942187,-1.46447821072333,0.999883655288253,0,0,-1.0231949366696
"Dnase2a",-2.19695631162893,0.0422185989373334,-0.464997158641076,0.999984452942187,-0.408649321218172,0.999883655288253,0,1,-1.02353426382939
"Nat10",-2.94654460778039,0.0323235981246719,-0.589919862102259,0.999984452942187,0.463882014902838,0.999883655288253,0,1,-1.02419415165994
"Piezo2",-0.927418052088939,0.2720590803276,-1.17377256450866,0.999984452942187,-0.97726345149221,0.999883655288253,0,0,-1.02615135602994
"Myh7",-4.8331619962798,0.0162788910108692,1.46317439906908,0.999984452942187,0.288152732040214,0.999883655288253,0,1,-1.02727828839017
"Ikzf2",-3.3339850753551,0.0198030337640918,-0.123055845258188,0.999984452942187,0.369409426936047,0.999883655288253,0,1,-1.02921049789241
"Ppm1e",0.146402392273614,0.945992045899875,-1.09081647795398,0.999984452942187,-2.1444361205238,0.999883655288253,0,0,-1.02961673540139
"Rnf169",-2.34087667603021,0.0566985881362619,-0.358549340747573,0.999984452942187,-0.392083574544865,0.999883655288253,0,0,-1.03050319710755
"Slc7a4",-0.797542195323626,0.608267319949696,-1.0406127258599,0.999984452942187,-1.25963304916077,0.999883655288253,0,0,-1.03259599011476
"Olfml2b",-0.491377445906068,0.523368938614224,-0.907717729069317,0.999984452942187,-1.69932201311557,0.115954910384566,0,0,-1.03280572936365
"Cdhr4",-0.814660996929126,0.583482702395706,-1.63599668300762,0.999984452942187,-0.649909426960924,0.999883655288253,0,0,-1.03352236896589
"Adamtsl3",-0.606839726960262,0.740840161545113,-1.28096607130395,0.999984452942187,-1.22447341521983,0.999883655288253,0,0,-1.03742640449468
"AI597479",-2.54211339805913,0.0881382557015078,-0.711724395710318,0.999984452942187,0.140223258189697,0.999883655288253,0,0,-1.03787151185992
"Aatk",-0.984698300380755,0.294414906174135,-1.07633269425182,0.999984452942187,-1.0549762423376,0.999883655288253,0,0,-1.03866907899006
"Myh11",-0.429513678135344,0.797016073339235,-1.17290429642062,0.999984452942187,-1.51499916451524,0.999883655288253,0,0,-1.03913904635707
"Ggt5",-0.145856836103741,0.940598910598585,-2.44153133840086,0.571946311250563,-0.530259420935422,0.999883655288253,0,0,-1.03921586514667
"Helz",-2.09090700938787,0.0713552121080707,-0.51765837307244,0.999984452942187,-0.519679394803731,0.999883655288253,0,0,-1.04274825908801
"Tdrd3",-2.33117639014779,0.077305091239447,-0.324345631671484,0.999984452942187,-0.473737157283367,0.999883655288253,0,0,-1.04308639303421
"Slc24a3",-0.436171223957178,0.544673622370569,-1.42002423049372,0.206625206777025,-1.27307129256619,0.489961374091668,0,0,-1.04308891567237
"Gps2",-2.46260772404655,0.0147440203829024,-0.352177516954685,0.999984452942187,-0.31596592001326,0.999883655288253,0,1,-1.04358372033817
"Rab3b",-0.841072436175339,0.465692185676723,-1.31562353139173,0.999984452942187,-0.97566855913541,0.999883655288253,0,0,-1.04412150890083
"Taok2",-2.72547345826121,0.0236869736913723,0.0703929897223219,0.999984452942187,-0.477475794788938,0.999883655288253,0,1,-1.04418542110928
"Kmt2c",-2.19125730395396,0.0438328599720644,-0.431156031840592,0.999984452942187,-0.513953870784023,0.999883655288253,0,1,-1.04545573552619
"Mterf2",-0.719261569641136,0.70138438509258,-1.34467986909789,0.999984452942187,-1.07355738526099,0.999883655288253,0,0,-1.04583294133334
"Akap7",-2.54214723079374,0.0977280034746285,-0.810936579747159,0.999984452942187,0.214204307436903,0.999883655288253,0,0,-1.04629316770133
"Ntn4",-1.21127480394095,0.448471125189228,-1.63548281653074,0.999984452942187,-0.293686333341887,0.999883655288253,0,0,-1.04681465127119
"Scube1",-2.09423690394475,0.0783173466795206,-0.559718744672431,0.999984452942187,-0.49078402865411,0.999883655288253,0,0,-1.04824655909043
"Als2cl",-0.374363432831303,0.779010044851095,-1.93614671910944,0.624189260782275,-0.834692762982583,0.999883655288253,0,0,-1.04840097164111
"Thrb",-1.19631549142205,0.37958814777596,-0.609672956056766,0.999984452942187,-1.3396769716894,0.999883655288253,0,0,-1.04855513972274
"Top3b",-2.9262632081591,0.00796434424003133,0.0634551648851733,0.999984452942187,-0.286068495387345,0.999883655288253,0,1,-1.04962551288709
"Neurl1b",-0.775133527369281,0.651966648408082,-1.53685473156645,0.999984452942187,-0.837479414313611,0.999883655288253,0,0,-1.04982255774978
"Ebf3",-1.93666711291084,0.191170287746946,-0.297440929021032,0.999984452942187,-0.919955511022478,0.999883655288253,0,0,-1.05135451765145
"Trabd2b",-0.763844093635126,0.696845653669025,-1.36500063940803,0.999984452942187,-1.02571662986804,0.999883655288253,0,0,-1.05152045430373
"Pitpnm2",-0.940202259827049,0.544454411283839,-1.07030086663579,0.999984452942187,-1.14552450614064,0.999883655288253,0,0,-1.05200921086783
"Fam103a1",-2.60430112485178,0.12525714275618,-0.586802418251022,0.999984452942187,0.0300817452651856,0.999883655288253,0,0,-1.05367393261254
"Palm2",-1.56971807296128,0.204945831129099,-0.949635305953782,0.999984452942187,-0.644871012432477,0.999883655288253,0,0,-1.05474146378251
"Ehd4",-0.441510147230201,0.303294304499705,-1.28125552534449,0.0097829696985687,-1.44615481320634,0.00209000907255101,0,2,-1.05630682859367
"Zfp664",-2.72678328970994,0.0137538161917017,-0.150404430180822,0.999984452942187,-0.293610047222344,0.999883655288253,0,1,-1.0569325890377
"Dusp27",-0.192423353887748,0.892544915493447,-1.07287275016018,0.999984452942187,-1.91125059543453,0.728906450167177,0,0,-1.05884889982749
"Dnajc4",-2.01259498343998,0.12309264044345,-0.46739291848713,0.999984452942187,-0.698938308398097,0.999883655288253,0,0,-1.0596420701084
"Car3",-0.435818993166685,0.729011042005426,-0.458401037529946,0.999984452942187,-2.28973349190836,0.25422830926343,0,0,-1.06131784086833
"Lzts1",-0.615888725475835,0.60945160291731,-1.18712534087445,0.999984452942187,-1.38186185958922,0.999883655288253,0,0,-1.0616253086465
"Cables1",-2.36673540560038,0.0612731404064749,-0.436689922681951,0.999984452942187,-0.394980461017187,0.999883655288253,0,0,-1.06613526309984
"Grik4",0.0233156433458288,0.995248251108139,-2.18994450964743,0.8160008602007,-1.03263064419905,0.999883655288253,0,0,-1.06641983683355
"Slc29a3",-2.50626078836396,0.0412415306228222,-0.303567505793619,0.999984452942187,-0.393154235786513,0.999883655288253,0,1,-1.0676608433147
"Zfp579",-2.50351506423851,0.0501254595924064,-0.260439790053713,0.999984452942187,-0.44613068917903,0.999883655288253,0,0,-1.07002851449042
"Efnb3",-1.85291983639691,0.0953284146120117,-0.310255292738589,0.999984452942187,-1.05060255826418,0.999883655288253,0,0,-1.07125922913323
"Gm15867",-0.60630127318729,0.677474091404035,-2.73288096163679,0.214938376513598,0.121686225016678,0.999883655288253,0,0,-1.0724986699358
"Limch1",-0.621774947324582,0.663846543824792,-1.20593940482673,0.999984452942187,-1.39232840889041,0.999883655288253,0,0,-1.07334758701391
"Cbfa2t3",-2.91621361590691,0.0464189556750946,-0.0144103207921038,0.999984452942187,-0.291654665880793,0.999883655288253,0,1,-1.0740928675266
"Wdr24",-3.55123051330077,0.0126876561492699,0.358625127954049,0.999984452942187,-0.0307077777352722,0.999883655288253,0,1,-1.07443772102733
"Plcl1",-0.218471134400502,0.904526894041608,-1.41962579884001,0.999984452942187,-1.58952104642069,0.999883655288253,0,0,-1.07587265988707
"Itpr1",-1.71765628644179,0.0867619503841461,-0.869826317417152,0.999984452942187,-0.646544487287391,0.999883655288253,0,0,-1.07800903038211
"Gm12791",-2.98750824438113,0.0510716244173869,-0.380966627106738,0.999984452942187,0.118006979721585,0.999883655288253,0,0,-1.08348929725543
"Col23a1",-1.12627340164362,0.345153897785936,-0.821840966281446,0.999984452942187,-1.30494666997821,0.999883655288253,0,0,-1.08435367930109
"2700049A03Rik",-1.63198101842052,0.307621044324166,-0.774889467962285,0.999984452942187,-0.851463477679864,0.999883655288253,0,0,-1.08611132135422
"Cilp2",-1.73346256122113,0.219341440388768,-1.04562111018894,0.999984452942187,-0.484044840226408,0.999883655288253,0,0,-1.08770950387882
"Sncaip",-0.933136295304528,0.488499762655866,-1.03873358922192,0.999984452942187,-1.29460343898806,0.999883655288253,0,0,-1.0888244411715
"Pradc1",-0.834152753752053,0.577222571506631,-1.79393516409794,0.999984452942187,-0.640153343393035,0.999883655288253,0,0,-1.08941375374767
"Klrg2",-0.904971998627626,0.471447914922186,-1.40666994252338,0.999984452942187,-0.957226199278295,0.999883655288253,0,0,-1.08962271347643
"Eef1a2",-2.95540729761265,0.0141803652623892,-0.258769291399193,0.999984452942187,-0.0547098453953878,0.999883655288253,0,1,-1.08962881146908
"Zfp758",-1.23691048370354,0.336167867535562,-1.44794714833427,0.999984452942187,-0.584366206367301,0.999883655288253,0,0,-1.08974127946837
"Lamb2",-2.44113519187538,0.0227653016135866,-0.147584976863182,0.999984452942187,-0.688654711312386,0.999883655288253,0,1,-1.09245829335032
"Ttc17",-1.99595212456932,0.144964784230085,-0.958937119773912,0.999984452942187,-0.326548545245632,0.999883655288253,0,0,-1.09381259652962
"Gm20760",-2.9144068740525,0.0178946007563049,-0.0825655804950092,0.999984452942187,-0.286507588306078,0.999883655288253,0,1,-1.09449334761786
"Upk3b",-0.447254830245711,0.786391314092232,-0.929349216468627,0.999984452942187,-1.90920624999906,0.999883655288253,0,0,-1.09527009890446
"Vaultrc5",-1.68258690050721,0.17853440111147,-0.930103995867032,0.999984452942187,-0.675308686331774,0.999883655288253,0,0,-1.09599986090201
"Cst7",-1.9619287006707,0.189288924928678,-1.12096205931612,0.999984452942187,-0.208105476429465,0.999883655288253,0,0,-1.09699874547209
"Adora2a",-0.175756656285798,0.918606412557232,-2.3758199199198,0.458813478659029,-0.739764686658981,0.999883655288253,0,0,-1.09711375428819
"Etnk2",-2.000530986577,0.155052387680611,-1.15629261061217,0.999984452942187,-0.138850772729879,0.999883655288253,0,0,-1.09855812330635
"Gm14290",-1.36736461720189,0.388616618714004,-1.36150567582588,0.999984452942187,-0.569002704707964,0.999883655288253,0,0,-1.09929099924524
"Pygo1",-1.28909088603153,0.322286164091579,-1.05095418944579,0.999984452942187,-0.961851040231526,0.999883655288253,0,0,-1.10063203856962
"Mfsd4",-1.80496485003283,0.223019836332145,-0.801758294152591,0.999984452942187,-0.696451753036562,0.999883655288253,0,0,-1.10105829907399
"Lifr",-2.70481809730354,0.0581866217599506,0.0519517619618481,0.999984452942187,-0.650433877337444,0.999883655288253,0,0,-1.10110007089304
"St3gal5",-1.13676556018844,0.179068923414543,-1.20230087815218,0.999984452942187,-0.964409546318437,0.999883655288253,0,0,-1.10115866155302
"Mfsd3",-2.69928172857334,0.0401974005464248,-0.614787344960269,0.999984452942187,0.00662219496080674,0.999883655288253,0,1,-1.1024822928576
"Zfp775",-2.78343050497265,0.0265952276442658,-0.218179856614399,0.999984452942187,-0.307248108976786,0.999883655288253,0,1,-1.10295282352128
"Cdca8",-3.0849896012162,0.00724409652027693,-0.516458496750945,0.999984452942187,0.281848342120182,0.999883655288253,0,1,-1.10653325194899
"Rfesd",-1.53953286297655,0.271088744283659,-1.34696415522651,0.999984452942187,-0.433814045584902,0.999883655288253,0,0,-1.10677035459599
"Slc9a3r2",-2.8317669293123,0.0118448781188756,-0.479085701036018,0.999984452942187,-0.00955304873217688,0.999883655288253,0,1,-1.10680189302683
"Arvcf",-1.10652783433879,0.492770958070334,-0.980503599858045,0.999984452942187,-1.23983798371461,0.999883655288253,0,0,-1.10895647263715
"8430429K09Rik",-2.386871674391,0.0999730627196165,-0.820403108601619,0.999984452942187,-0.125248766625653,0.999883655288253,0,0,-1.11084118320609
"Nrgn",-1.64291237874255,0.0305430651555762,-1.08490646686408,0.999984452942187,-0.608762729941043,0.999883655288253,0,1,-1.11219385851589
"1810011O10Rik",-1.17311219891455,0.40406472755777,-1.01902762189159,0.999984452942187,-1.14980441299474,0.999883655288253,0,0,-1.11398141126696
"Gm12337",-3.61380596235626,0.0138109589678369,0.230455876341974,0.999984452942187,0.0384778784837208,0.999883655288253,0,1,-1.11495740251019
"Perp",-1.12114866284705,0.439335943969093,-0.711241777021317,0.999984452942187,-1.51944276309937,0.999883655288253,0,0,-1.11727773432258
"Trim39",-3.61597169896207,0.0089034558853528,0.155537832700837,0.999984452942187,0.107632284355521,0.999883655288253,0,1,-1.1176005273019
"Lppr5",-1.10297192824498,0.411322842673022,-0.241349680690524,0.999984452942187,-2.01003743013961,0.999883655288253,0,0,-1.1181196796917
"Coq9",-2.80346211306962,0.0317035915485291,-0.179752843458125,0.999984452942187,-0.372554385494038,0.999883655288253,0,1,-1.11858978067393
"Fhdc1",-0.250254202092278,0.900718867634136,-1.7645349908957,0.999984452942187,-1.3421788111793,0.999883655288253,0,0,-1.11898933472243
"Eno3",-1.0354473326305,0.55477359932198,-0.738465878793668,0.999984452942187,-1.59179398001377,0.999883655288253,0,0,-1.12190239714598
"Sned1",0.650320023912456,0.694123221623196,-2.74892259432602,0.438408602002869,-1.27448654852293,0.999883655288253,0,0,-1.1243630396455
"Sptb",-0.62785777798783,0.686557110526091,-0.227425588425043,0.999984452942187,-2.51933855604733,0.621013136782131,0,0,-1.1248739741534
"Nefm",0.113354311879753,0.956738593231507,-1.55803699467182,0.999984452942187,-1.93352878885744,0.999883655288253,0,0,-1.12607049054984
"Angptl1",0.0166459253054688,0.998638314954356,-1.82735511244458,0.999984452942187,-1.56832183205066,0.999883655288253,0,0,-1.12634367306326
"Ccdc102a",-2.45487622080662,0.0419109963297694,-0.828178020673828,0.999984452942187,-0.103053870537194,0.999883655288253,0,1,-1.12870270400588
"Nanos1",-1.98572858073372,0.105661400259906,-0.627912282099252,0.999984452942187,-0.773453988098471,0.999883655288253,0,0,-1.12903161697715
"Ttc26",-2.38751851085843,0.0666283495622423,-0.677600291757114,0.999984452942187,-0.322262950232836,0.999883655288253,0,0,-1.12912725094946
"Galnt14",-0.791330381722887,0.526302625843625,-1.80410074240272,0.996853092594189,-0.792218946365427,0.999883655288253,0,0,-1.12921669016368
"Pdcd4",-2.23624597588847,0.0258830601110168,-0.540274147858109,0.999984452942187,-0.611553842212533,0.999883655288253,0,1,-1.12935798865304
"Ppm1l",-1.27363651777194,0.245882713007516,-1.00443877317829,0.999984452942187,-1.11305284049295,0.999883655288253,0,0,-1.1303760438144
"Fry",-0.756421887429886,0.619251232866138,-1.06427484917423,0.999984452942187,-1.5709709044255,0.999883655288253,0,0,-1.1305558803432
"Fgd4",-1.07121822251215,0.521828097039546,-1.09615349306122,0.999984452942187,-1.22510513260119,0.999883655288253,0,0,-1.13082561605819
"6030458C11Rik",-3.14875502732404,0.0137538161917017,0.197399289118945,0.999984452942187,-0.44264975489727,0.999883655288253,0,1,-1.13133516436746
"Gdf10",-1.07583559142159,0.469415607171801,-1.39899547844269,0.999984452942187,-0.921755142423806,0.999883655288253,0,0,-1.13219540409603
"Adcyap1r1",-1.86338826231355,0.0687043532807436,-1.25133430073182,0.999984452942187,-0.283470957324752,0.999883655288253,0,0,-1.13273117345671
"Nid2",-2.19173578632874,0.0973313206101391,-0.754708015936657,0.999984452942187,-0.451915524565574,0.999883655288253,0,0,-1.13278644227699
"Sec22c",-2.14265151208121,0.130675999357506,-1.07255216680714,0.999984452942187,-0.1836254709353,0.999883655288253,0,0,-1.13294304994122
"Zfp429",-2.0462277778427,0.0444191467026025,-0.705363190892565,0.999984452942187,-0.647376068081911,0.999883655288253,0,1,-1.13298901227239
"Rgs7bp",-1.1131214122837,0.365933460314213,-1.08675520238783,0.999984452942187,-1.20230702479303,0.999883655288253,0,0,-1.13406121315485
"Bmp4",-1.41883157372817,0.0457172555436,-1.36405783623353,0.521115332001717,-0.620395239633891,0.999883655288253,0,1,-1.13442821653186
"Npas3",-1.23246880822577,0.382668432805535,-0.677139304134442,0.999984452942187,-1.49603493934404,0.999883655288253,0,0,-1.13521435056809
"Scn3b",-1.13631133689597,0.333529065017531,-1.58210176685176,0.999984452942187,-0.691462810959807,0.999883655288253,0,0,-1.13662530490251
"Tnnt1",-0.591434649021472,0.666639562303178,-1.25968832399896,0.999984452942187,-1.55936371624922,0.999883655288253,0,0,-1.13682889642322
"Vstm4",-0.506800188338522,0.684560184389899,-0.507889414196188,0.999984452942187,-2.3995340855594,0.200254379091049,0,0,-1.13807456269804
"Ror1",-0.346680090109518,0.838993981328432,-1.31470679875924,0.999984452942187,-1.75705815744668,0.999883655288253,0,0,-1.13948168210515
"6330403K07Rik",-0.390020852081599,0.829953876521377,-1.398761127507,0.999984452942187,-1.6351839268438,0.999883655288253,0,0,-1.1413219688108
"Gpsm1",-2.96937975281953,0.0361323007093825,-0.0992852372922468,0.999984452942187,-0.35541899022637,0.999883655288253,0,1,-1.14136132677938
"Ramp2",-0.644645759947422,0.670795228080638,-1.52466303573471,0.999984452942187,-1.2578709282727,0.999883655288253,0,0,-1.14239324131828
"Ltv1",-2.69670332828668,0.0378496016808468,-0.548931743428609,0.999984452942187,-0.18305483133333,0.999883655288253,0,1,-1.14289663434954
"Hspa1b",-1.49225039519317,0.183848075268446,-1.2620906007186,0.999984452942187,-0.675764321058836,0.999883655288253,0,0,-1.1433684389902
"Cntln",-2.67803166642727,0.0362403654159768,-0.824310431189268,0.999984452942187,0.0716800762565803,0.999883655288253,0,1,-1.14355400711999
"Pcdh11x",-1.39941634644886,0.474598698391266,-1.42035945480568,0.999984452942187,-0.620148716396667,0.999883655288253,0,0,-1.14664150588373
